sample_id,frame_id,scenario_id,view_id,traffic_light_id,n_inview,n_inview_veh,n_inview_ped,density_bin,gt_dist_mean_m,gt_dist_min_m,gt_speed_mean_mps,gt_speed_max_mps,frac_parked,frac_moving,camera_x,camera_y,regime,sample_index,trajectory_window_index,trajectory_group,partition,class_mix,vulnerable_present,nearest_range,reference_low_confidence_or_miss,small_object_present,edge_truncated_present
moving_ego_pps200000_low_8loops_stride2_000783_frame83610,83610,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,29.841,27.229,1.006,2.011,0.5,0.5,-70.22227478027344,24.63853645324707,moving_ego_pps200000_low_8loops_stride2,783,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_000796_frame83636,83636,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,33.361,31.747,3.706,7.412,0.5,0.5,-70.22227478027344,24.63853645324707,moving_ego_pps200000_low_8loops_stride2,796,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_000798_frame83640,83640,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,34.379,31.642,3.718,7.436,0.5,0.5,-70.22227478027344,24.63853645324707,moving_ego_pps200000_low_8loops_stride2,798,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_000799_frame83642,83642,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,34.896,31.56,3.721,7.442,0.5,0.5,-70.22227478027344,24.63853645324707,moving_ego_pps200000_low_8loops_stride2,799,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_000800_frame83644,83644,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,35.417,31.46,3.721,7.443,0.5,0.5,-70.22227478027344,24.63853645324707,moving_ego_pps200000_low_8loops_stride2,800,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_000805_frame83654,83654,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,30.777,30.777,0.0,0.0,1.0,0.0,-70.22227478027344,24.63853645324707,moving_ego_pps200000_low_8loops_stride2,805,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,pedestrian_only,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_000806_frame83656,83656,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,30.637,30.637,0.0,0.0,1.0,0.0,-70.22227478027344,24.63853645324707,moving_ego_pps200000_low_8loops_stride2,806,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,pedestrian_only,present,gt_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_000809_frame83662,83662,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,30.219,30.219,0.0,0.0,1.0,0.0,-70.22227478027344,24.63853645324707,moving_ego_pps200000_low_8loops_stride2,809,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,pedestrian_only,present,gt_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_000819_frame83682,83682,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,26.556,26.556,0.0,0.0,1.0,0.0,-66.49365234375,24.598115921020508,moving_ego_pps200000_low_8loops_stride2,819,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,pedestrian_only,present,gt_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_000825_frame83694,83694,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,38.174,38.174,6.073,6.073,0.0,1.0,-62.53071975708008,24.446857452392575,moving_ego_pps200000_low_8loops_stride2,825,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,gt_25m,absent,absent,present
moving_ego_pps200000_low_8loops_stride2_000829_frame83702,83702,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,33.001,33.001,5.476,5.476,0.0,1.0,-59.90884399414063,24.02811050415039,moving_ego_pps200000_low_8loops_stride2,829,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,gt_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_000846_frame83736,83736,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,33.552,33.552,5.656,5.656,0.0,1.0,-50.5533561706543,17.96954917907715,moving_ego_pps200000_low_8loops_stride2,846,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,gt_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_000853_frame83750,83750,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,24.742,24.742,0.374,0.374,0.0,0.0,-47.43854522705078,14.533196449279783,moving_ego_pps200000_low_8loops_stride2,853,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_000893_frame83830,83830,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,39.839,39.839,0.0,0.0,0.0,0.0,-45.1822624206543,-11.687780380249023,moving_ego_pps200000_low_8loops_stride2,893,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,pedestrian_only,present,gt_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_000897_frame83838,83838,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,37.231,37.231,0.0,0.0,1.0,0.0,-45.215309143066406,-14.337096214294434,moving_ego_pps200000_low_8loops_stride2,897,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,pedestrian_only,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001100_frame84244,84244,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,37.193,37.193,0.0,0.0,1.0,0.0,-67.65631103515625,-65.39225769042969,moving_ego_pps200000_low_8loops_stride2,1100,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,gt_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_001104_frame84252,84252,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,34.596,34.596,0.0,0.0,1.0,0.0,-70.30201721191406,-65.37641143798828,moving_ego_pps200000_low_8loops_stride2,1104,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,gt_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_001106_frame84256,84256,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,33.286,33.286,0.0,0.0,1.0,0.0,-71.62505340576172,-65.30224609375,moving_ego_pps200000_low_8loops_stride2,1106,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,gt_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_001114_frame84272,84272,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,28.029,28.029,0.0,0.0,1.0,0.0,-76.89668273925781,-64.769287109375,moving_ego_pps200000_low_8loops_stride2,1114,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,gt_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_001122_frame84288,84288,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,22.752,22.752,0.0,0.0,1.0,0.0,-82.03408813476562,-63.5159797668457,moving_ego_pps200000_low_8loops_stride2,1122,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_001127_frame84298,84298,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,19.484,19.484,0.0,0.0,1.0,0.0,-85.13697052001953,-62.35236740112305,moving_ego_pps200000_low_8loops_stride2,1127,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_001131_frame84306,84306,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,16.928,16.928,0.0,0.0,1.0,0.0,-87.53911590576172,-61.2262077331543,moving_ego_pps200000_low_8loops_stride2,1131,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_001147_frame84338,84338,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,8.902,8.902,0.0,0.0,1.0,0.0,-96.12295532226562,-55.067230224609375,moving_ego_pps200000_low_8loops_stride2,1147,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_low_8loops_stride2_001200_frame84444,84444,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,39.537,39.537,0.0,0.0,1.0,0.0,-110.03409576416016,-23.629150390625,moving_ego_pps200000_low_8loops_stride2,1200,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,pedestrian_only,present,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_001216_frame84476,84476,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,17.883,3.81,2.907,5.813,0.5,0.5,-110.33789825439452,-13.0172758102417,moving_ego_pps200000_low_8loops_stride2,1216,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,le_12m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_001219_frame84482,84482,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,17.319,4.084,2.691,5.383,0.5,0.5,-110.3467254638672,-11.02663803100586,moving_ego_pps200000_low_8loops_stride2,1219,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001223_frame84490,84490,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,16.73,4.772,2.428,4.856,0.5,0.5,-110.35608673095705,-8.365111351013184,moving_ego_pps200000_low_8loops_stride2,1223,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001225_frame84494,84494,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,16.441,5.122,2.306,4.612,0.5,0.5,-110.3597183227539,-7.034973621368408,moving_ego_pps200000_low_8loops_stride2,1225,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,le_12m,absent,present,present
moving_ego_pps200000_low_8loops_stride2_001226_frame84496,84496,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,16.292,5.286,2.247,4.493,0.5,0.5,-110.35977172851562,-6.370068073272705,moving_ego_pps200000_low_8loops_stride2,1226,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,le_12m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001230_frame84504,84504,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,23.462,6.169,2.113,6.338,0.667,0.333,-110.3587875366211,-3.7268686294555664,moving_ego_pps200000_low_8loops_stride2,1230,1,moving_ego_pps200000_low_8loops_stride2::loop1,confirmation,mixed,present,le_12m,absent,present,present
moving_ego_pps200000_low_8loops_stride2_001248_frame84540,84540,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,22.826,17.19,2.478,7.435,0.667,0.333,-110.30126953125,8.188986778259277,moving_ego_pps200000_low_8loops_stride2,1248,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001256_frame84556,84556,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,26.658,14.394,1.858,7.433,0.75,0.25,-109.40506744384766,13.404973030090332,moving_ego_pps200000_low_8loops_stride2,1256,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001259_frame84562,84562,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,30.551,26.39,2.478,7.435,0.667,0.333,-108.63512420654295,15.26027011871338,moving_ego_pps200000_low_8loops_stride2,1259,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_001269_frame84582,84582,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,30.213,21.464,3.189,7.434,0.333,0.667,-104.7024383544922,20.61503791809082,moving_ego_pps200000_low_8loops_stride2,1269,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001282_frame84608,84608,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,26.621,15.13,0.0,0.0,1.0,0.0,-96.94888305664062,24.229448318481445,moving_ego_pps200000_low_8loops_stride2,1282,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001283_frame84610,84610,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,26.245,14.714,0.0,0.0,1.0,0.0,-96.28227996826172,24.30621910095215,moving_ego_pps200000_low_8loops_stride2,1283,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001291_frame84626,84626,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,23.428,11.86,0.0,0.0,1.0,0.0,-90.9485321044922,24.58521270751953,moving_ego_pps200000_low_8loops_stride2,1291,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,le_12m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_001292_frame84628,84628,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,23.123,11.56,0.0,0.0,1.0,0.0,-90.28567504882812,24.60678100585937,moving_ego_pps200000_low_8loops_stride2,1292,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,le_12m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_001296_frame84636,84636,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,22.014,10.516,0.0,0.0,1.0,0.0,-87.64530181884766,24.67696189880371,moving_ego_pps200000_low_8loops_stride2,1296,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,le_12m,absent,present,present
moving_ego_pps200000_low_8loops_stride2_001299_frame84642,84642,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,32.673,32.673,0.0,0.0,1.0,0.0,-85.658447265625,24.70608901977539,moving_ego_pps200000_low_8loops_stride2,1299,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_001325_frame84694,84694,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,29.966,22.728,0.0,0.0,1.0,0.0,-70.5016860961914,24.64152336120605,moving_ego_pps200000_low_8loops_stride2,1325,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001355_frame84754,84754,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.395,18.777,2.444,7.332,0.667,0.333,-70.5016860961914,24.64152336120605,moving_ego_pps200000_low_8loops_stride2,1355,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,12_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_001372_frame84788,84788,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.245,18.526,2.451,7.352,0.667,0.333,-70.5016860961914,24.64152336120605,moving_ego_pps200000_low_8loops_stride2,1372,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001377_frame84798,84798,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,26.536,19.121,2.459,7.376,0.667,0.333,-70.5016860961914,24.64152336120605,moving_ego_pps200000_low_8loops_stride2,1377,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,12_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_001379_frame84802,84802,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,27.151,19.356,2.463,7.39,0.667,0.333,-70.5016860961914,24.64152336120605,moving_ego_pps200000_low_8loops_stride2,1379,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001385_frame84814,84814,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,21.513,20.06,0.0,0.0,1.0,0.0,-70.5016860961914,24.64152336120605,moving_ego_pps200000_low_8loops_stride2,1385,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001399_frame84842,84842,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,21.479,21.101,0.0,0.0,1.0,0.0,-70.5016860961914,24.64152336120605,moving_ego_pps200000_low_8loops_stride2,1399,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001407_frame84858,84858,moving_ego_training,autopilot_spawn80,,3,0,3,3-4,18.785,13.382,0.0,0.0,1.0,0.0,-70.5016860961914,24.64152336120605,moving_ego_pps200000_low_8loops_stride2,1407,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001411_frame84866,84866,moving_ego_training,autopilot_spawn80,,3,0,3,3-4,18.95,13.799,0.0,0.0,1.0,0.0,-70.5016860961914,24.64152336120605,moving_ego_pps200000_low_8loops_stride2,1411,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001418_frame84880,84880,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,16.225,14.084,0.0,0.0,1.0,0.0,-69.90422821044922,24.636693954467773,moving_ego_pps200000_low_8loops_stride2,1418,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,12_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_001419_frame84882,84882,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,15.877,13.858,0.0,0.0,1.0,0.0,-69.39636993408203,24.631574630737305,moving_ego_pps200000_low_8loops_stride2,1419,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,12_25m,absent,absent,absent
moving_ego_pps200000_low_8loops_stride2_001425_frame84894,84894,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,14.941,14.941,0.0,0.0,1.0,0.0,-65.45272827148438,24.58043098449707,moving_ego_pps200000_low_8loops_stride2,1425,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,12_25m,present,absent,absent
moving_ego_pps200000_low_8loops_stride2_001478_frame85000,85000,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,36.293,36.293,0.0,0.0,1.0,0.0,-45.0683708190918,1.418877363204956,moving_ego_pps200000_low_8loops_stride2,1478,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,pedestrian_only,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001498_frame85040,85040,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,30.21,27.833,2.058,4.116,0.5,0.5,-45.185546875,-11.868453979492188,moving_ego_pps200000_low_8loops_stride2,1498,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,gt_25m,absent,present,absent
moving_ego_pps200000_low_8loops_stride2_001502_frame85048,85048,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,30.145,26.243,3.066,6.131,0.5,0.5,-45.22090911865234,-14.518177032470703,moving_ego_pps200000_low_8loops_stride2,1502,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,gt_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001508_frame85060,85060,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,30.814,23.945,3.548,7.095,0.5,0.5,-45.2791748046875,-18.49742126464844,moving_ego_pps200000_low_8loops_stride2,1508,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_low_8loops_stride2_001515_frame85074,85074,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,30.442,21.456,3.69,7.38,0.5,0.5,-45.32814025878906,-23.150053024291992,moving_ego_pps200000_low_8loops_stride2,1515,2,moving_ego_pps200000_low_8loops_stride2::loop2,discovery,mixed,present,12_25m,absent,absent,absent
