sample_id,frame_id,source_prefix,collection_index,block,audit_split,density_bin
moving_ego_pps200000_crowded_8loops_stride2_001412_frame105018,105018,moving_ego_pps200000_crowded_8loops_stride2,1412,56,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_001415_frame105024,105024,moving_ego_pps200000_crowded_8loops_stride2,1415,56,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_001419_frame105032,105032,moving_ego_pps200000_crowded_8loops_stride2,1419,56,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_001431_frame105056,105056,moving_ego_pps200000_crowded_8loops_stride2,1431,57,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001434_frame105062,105062,moving_ego_pps200000_crowded_8loops_stride2,1434,57,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001438_frame105070,105070,moving_ego_pps200000_crowded_8loops_stride2,1438,57,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001439_frame105072,105072,moving_ego_pps200000_crowded_8loops_stride2,1439,57,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001440_frame105074,105074,moving_ego_pps200000_crowded_8loops_stride2,1440,57,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001447_frame105088,105088,moving_ego_pps200000_crowded_8loops_stride2,1447,57,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001449_frame105092,105092,moving_ego_pps200000_crowded_8loops_stride2,1449,57,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001452_frame105098,105098,moving_ego_pps200000_crowded_8loops_stride2,1452,58,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001457_frame105108,105108,moving_ego_pps200000_crowded_8loops_stride2,1457,58,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001459_frame105112,105112,moving_ego_pps200000_crowded_8loops_stride2,1459,58,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_001460_frame105114,105114,moving_ego_pps200000_crowded_8loops_stride2,1460,58,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_001462_frame105118,105118,moving_ego_pps200000_crowded_8loops_stride2,1462,58,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001482_frame105158,105158,moving_ego_pps200000_crowded_8loops_stride2,1482,59,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001483_frame105160,105160,moving_ego_pps200000_crowded_8loops_stride2,1483,59,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001514_frame105222,105222,moving_ego_pps200000_crowded_8loops_stride2,1514,60,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_001531_frame105256,105256,moving_ego_pps200000_crowded_8loops_stride2,1531,61,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_001537_frame105268,105268,moving_ego_pps200000_crowded_8loops_stride2,1537,61,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_001539_frame105272,105272,moving_ego_pps200000_crowded_8loops_stride2,1539,61,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_001565_frame105324,105324,moving_ego_pps200000_crowded_8loops_stride2,1565,62,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_001567_frame105328,105328,moving_ego_pps200000_crowded_8loops_stride2,1567,62,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_001581_frame105356,105356,moving_ego_pps200000_crowded_8loops_stride2,1581,63,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_001589_frame105372,105372,moving_ego_pps200000_crowded_8loops_stride2,1589,63,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_001608_frame105410,105410,moving_ego_pps200000_crowded_8loops_stride2,1608,64,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_001610_frame105414,105414,moving_ego_pps200000_crowded_8loops_stride2,1610,64,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_001617_frame105428,105428,moving_ego_pps200000_crowded_8loops_stride2,1617,64,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_001644_frame105482,105482,moving_ego_pps200000_crowded_8loops_stride2,1644,65,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001655_frame105504,105504,moving_ego_pps200000_crowded_8loops_stride2,1655,66,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_001657_frame105508,105508,moving_ego_pps200000_crowded_8loops_stride2,1657,66,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_001689_frame105572,105572,moving_ego_pps200000_crowded_8loops_stride2,1689,67,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_001695_frame105584,105584,moving_ego_pps200000_crowded_8loops_stride2,1695,67,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_001701_frame105596,105596,moving_ego_pps200000_crowded_8loops_stride2,1701,68,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001708_frame105610,105610,moving_ego_pps200000_crowded_8loops_stride2,1708,68,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_001713_frame105620,105620,moving_ego_pps200000_crowded_8loops_stride2,1713,68,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_001714_frame105622,105622,moving_ego_pps200000_crowded_8loops_stride2,1714,68,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001716_frame105626,105626,moving_ego_pps200000_crowded_8loops_stride2,1716,68,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001721_frame105636,105636,moving_ego_pps200000_crowded_8loops_stride2,1721,68,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001730_frame105654,105654,moving_ego_pps200000_crowded_8loops_stride2,1730,69,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001745_frame105684,105684,moving_ego_pps200000_crowded_8loops_stride2,1745,69,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001750_frame105694,105694,moving_ego_pps200000_crowded_8loops_stride2,1750,70,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001753_frame105700,105700,moving_ego_pps200000_crowded_8loops_stride2,1753,70,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001759_frame105712,105712,moving_ego_pps200000_crowded_8loops_stride2,1759,70,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001763_frame105720,105720,moving_ego_pps200000_crowded_8loops_stride2,1763,70,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001767_frame105728,105728,moving_ego_pps200000_crowded_8loops_stride2,1767,70,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_001788_frame105770,105770,moving_ego_pps200000_crowded_8loops_stride2,1788,71,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_001793_frame105780,105780,moving_ego_pps200000_crowded_8loops_stride2,1793,71,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_001794_frame105782,105782,moving_ego_pps200000_crowded_8loops_stride2,1794,71,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_001796_frame105786,105786,moving_ego_pps200000_crowded_8loops_stride2,1796,71,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_001799_frame105792,105792,moving_ego_pps200000_crowded_8loops_stride2,1799,71,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_001809_frame105812,105812,moving_ego_pps200000_crowded_8loops_stride2,1809,72,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001810_frame105814,105814,moving_ego_pps200000_crowded_8loops_stride2,1810,72,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001815_frame105824,105824,moving_ego_pps200000_crowded_8loops_stride2,1815,72,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001822_frame105838,105838,moving_ego_pps200000_crowded_8loops_stride2,1822,72,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001823_frame105840,105840,moving_ego_pps200000_crowded_8loops_stride2,1823,72,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001828_frame105850,105850,moving_ego_pps200000_crowded_8loops_stride2,1828,73,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001839_frame105872,105872,moving_ego_pps200000_crowded_8loops_stride2,1839,73,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_001842_frame105878,105878,moving_ego_pps200000_crowded_8loops_stride2,1842,73,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_001855_frame105904,105904,moving_ego_pps200000_crowded_8loops_stride2,1855,74,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_001881_frame105956,105956,moving_ego_pps200000_crowded_8loops_stride2,1881,75,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_001893_frame105980,105980,moving_ego_pps200000_crowded_8loops_stride2,1893,75,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_001899_frame105992,105992,moving_ego_pps200000_crowded_8loops_stride2,1899,75,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_001914_frame106022,106022,moving_ego_pps200000_crowded_8loops_stride2,1914,76,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_001926_frame106046,106046,moving_ego_pps200000_crowded_8loops_stride2,1926,77,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_001933_frame106060,106060,moving_ego_pps200000_crowded_8loops_stride2,1933,77,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_001938_frame106070,106070,moving_ego_pps200000_crowded_8loops_stride2,1938,77,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_001947_frame106088,106088,moving_ego_pps200000_crowded_8loops_stride2,1947,77,audit_validation,5+
moving_ego_pps200000_crowded_8loops_stride2_001954_frame106102,106102,moving_ego_pps200000_crowded_8loops_stride2,1954,78,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_001973_frame106140,106140,moving_ego_pps200000_crowded_8loops_stride2,1973,78,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_001983_frame106160,106160,moving_ego_pps200000_crowded_8loops_stride2,1983,79,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_001986_frame106166,106166,moving_ego_pps200000_crowded_8loops_stride2,1986,79,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_001990_frame106174,106174,moving_ego_pps200000_crowded_8loops_stride2,1990,79,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_001997_frame106188,106188,moving_ego_pps200000_crowded_8loops_stride2,1997,79,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_001999_frame106192,106192,moving_ego_pps200000_crowded_8loops_stride2,1999,79,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_002000_frame106194,106194,moving_ego_pps200000_crowded_8loops_stride2,2000,80,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_002002_frame106198,106198,moving_ego_pps200000_crowded_8loops_stride2,2002,80,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_002008_frame106210,106210,moving_ego_pps200000_crowded_8loops_stride2,2008,80,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_002010_frame106214,106214,moving_ego_pps200000_crowded_8loops_stride2,2010,80,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_002019_frame106232,106232,moving_ego_pps200000_crowded_8loops_stride2,2019,80,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_002027_frame106248,106248,moving_ego_pps200000_crowded_8loops_stride2,2027,81,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_002029_frame106252,106252,moving_ego_pps200000_crowded_8loops_stride2,2029,81,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_002034_frame106262,106262,moving_ego_pps200000_crowded_8loops_stride2,2034,81,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_002036_frame106266,106266,moving_ego_pps200000_crowded_8loops_stride2,2036,81,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_002041_frame106276,106276,moving_ego_pps200000_crowded_8loops_stride2,2041,81,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_002042_frame106278,106278,moving_ego_pps200000_crowded_8loops_stride2,2042,81,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_002043_frame106280,106280,moving_ego_pps200000_crowded_8loops_stride2,2043,81,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_002049_frame106292,106292,moving_ego_pps200000_crowded_8loops_stride2,2049,81,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_002057_frame106308,106308,moving_ego_pps200000_crowded_8loops_stride2,2057,82,audit_test,5+
moving_ego_pps200000_crowded_8loops_stride2_002063_frame106320,106320,moving_ego_pps200000_crowded_8loops_stride2,2063,82,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_002072_frame106338,106338,moving_ego_pps200000_crowded_8loops_stride2,2072,82,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002073_frame106340,106340,moving_ego_pps200000_crowded_8loops_stride2,2073,82,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002076_frame106346,106346,moving_ego_pps200000_crowded_8loops_stride2,2076,83,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002078_frame106350,106350,moving_ego_pps200000_crowded_8loops_stride2,2078,83,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002079_frame106352,106352,moving_ego_pps200000_crowded_8loops_stride2,2079,83,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002087_frame106368,106368,moving_ego_pps200000_crowded_8loops_stride2,2087,83,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_002096_frame106386,106386,moving_ego_pps200000_crowded_8loops_stride2,2096,83,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_002098_frame106390,106390,moving_ego_pps200000_crowded_8loops_stride2,2098,83,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_002100_frame106394,106394,moving_ego_pps200000_crowded_8loops_stride2,2100,84,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_002101_frame106396,106396,moving_ego_pps200000_crowded_8loops_stride2,2101,84,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_002107_frame106408,106408,moving_ego_pps200000_crowded_8loops_stride2,2107,84,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_002111_frame106416,106416,moving_ego_pps200000_crowded_8loops_stride2,2111,84,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_002134_frame106462,106462,moving_ego_pps200000_crowded_8loops_stride2,2134,85,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002140_frame106474,106474,moving_ego_pps200000_crowded_8loops_stride2,2140,85,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002156_frame106506,106506,moving_ego_pps200000_crowded_8loops_stride2,2156,86,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_002157_frame106508,106508,moving_ego_pps200000_crowded_8loops_stride2,2157,86,audit_test,3-4
moving_ego_pps200000_crowded_8loops_stride2_002197_frame106588,106588,moving_ego_pps200000_crowded_8loops_stride2,2197,87,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_002199_frame106592,106592,moving_ego_pps200000_crowded_8loops_stride2,2199,87,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_002206_frame106606,106606,moving_ego_pps200000_crowded_8loops_stride2,2206,88,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002224_frame106642,106642,moving_ego_pps200000_crowded_8loops_stride2,2224,88,audit_test,0
moving_ego_pps200000_crowded_8loops_stride2_002231_frame106656,106656,moving_ego_pps200000_crowded_8loops_stride2,2231,89,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_002232_frame106658,106658,moving_ego_pps200000_crowded_8loops_stride2,2232,89,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_002249_frame106692,106692,moving_ego_pps200000_crowded_8loops_stride2,2249,89,audit_validation,0
moving_ego_pps200000_crowded_8loops_stride2_002250_frame106694,106694,moving_ego_pps200000_crowded_8loops_stride2,2250,90,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002252_frame106698,106698,moving_ego_pps200000_crowded_8loops_stride2,2252,90,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002254_frame106702,106702,moving_ego_pps200000_crowded_8loops_stride2,2254,90,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002256_frame106706,106706,moving_ego_pps200000_crowded_8loops_stride2,2256,90,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002278_frame106750,106750,moving_ego_pps200000_crowded_8loops_stride2,2278,91,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_002279_frame106752,106752,moving_ego_pps200000_crowded_8loops_stride2,2279,91,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_002285_frame106764,106764,moving_ego_pps200000_crowded_8loops_stride2,2285,91,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_002291_frame106776,106776,moving_ego_pps200000_crowded_8loops_stride2,2291,91,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_002296_frame106786,106786,moving_ego_pps200000_crowded_8loops_stride2,2296,91,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_002321_frame106836,106836,moving_ego_pps200000_crowded_8loops_stride2,2321,92,audit_test,1-2
moving_ego_pps200000_crowded_8loops_stride2_002330_frame106854,106854,moving_ego_pps200000_crowded_8loops_stride2,2330,93,audit_validation,1-2
moving_ego_pps200000_crowded_8loops_stride2_002333_frame106860,106860,moving_ego_pps200000_crowded_8loops_stride2,2333,93,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_002335_frame106864,106864,moving_ego_pps200000_crowded_8loops_stride2,2335,93,audit_validation,3-4
moving_ego_pps200000_crowded_8loops_stride2_002357_frame106908,106908,moving_ego_pps200000_crowded_8loops_stride2,2357,94,audit_validation,3-4
