schema,design_id,suite_id,suite_label,split,group_id,matched_pair_id,geometry_or_route_id,geometry_or_route_status,hazard_class,closing_speed_band,time_to_hazard_band,traffic_density,traffic_density_status,ambient_population_mode,ambient_population_process_required,weather,renderer_quality_level,renderer_server_launch_flag,renderer_contract_role,carla_seed,traffic_seed,sensor_seed,raw_retention_tier,raw_window_duration_s,raw_window_anchor,confirmatory_locked,pair_contract_id,route_start_anchor_id,recipient_start_index,helper_start_index,recipient_route_sha256,helper_route_sha256,trajectory_id,scenario_role,controlled_hazard_present
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_low_short_r04,sa_signalized_corner_occluded_pedestrian_low_short_r04,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,70536318,1059883527,746561572,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_low_short_r04_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_low_short_r04,sa_signalized_corner_occluded_pedestrian_low_short_r04,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,70536318,1059883527,746561572,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_low_short_r04_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_signalized_corner_occluded_pedestrian_low_long_r00,sa_signalized_corner_occluded_pedestrian_low_long_r00,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1945282032,1390448481,208354609,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_low_long_r00_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_signalized_corner_occluded_pedestrian_low_long_r00,sa_signalized_corner_occluded_pedestrian_low_long_r00,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1945282032,1390448481,208354609,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_low_long_r00_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_signalized_corner_occluded_pedestrian_low_long_r01,sa_signalized_corner_occluded_pedestrian_low_long_r01,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1137107247,1560716496,290594562,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_low_long_r01_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_signalized_corner_occluded_pedestrian_low_long_r01,sa_signalized_corner_occluded_pedestrian_low_long_r01,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1137107247,1560716496,290594562,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_low_long_r01_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_low_long_r02,sa_signalized_corner_occluded_pedestrian_low_long_r02,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,2123962314,453664090,831425519,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_low_long_r02_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_low_long_r02,sa_signalized_corner_occluded_pedestrian_low_long_r02,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,2123962314,453664090,831425519,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_low_long_r02_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_low_long_r03,sa_signalized_corner_occluded_pedestrian_low_long_r03,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,628382749,552418563,1222049443,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_low_long_r03_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_low_long_r03,sa_signalized_corner_occluded_pedestrian_low_long_r03,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,628382749,552418563,1222049443,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_low_long_r03_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_low_long_r04,sa_signalized_corner_occluded_pedestrian_low_long_r04,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,2089719672,1657282568,330375788,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_low_long_r04_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_low_long_r04,sa_signalized_corner_occluded_pedestrian_low_long_r04,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,2089719672,1657282568,330375788,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_low_long_r04_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_signalized_corner_occluded_pedestrian_high_short_r00,sa_signalized_corner_occluded_pedestrian_high_short_r00,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,806093170,527376684,1141674525,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_high_short_r00_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_signalized_corner_occluded_pedestrian_high_short_r00,sa_signalized_corner_occluded_pedestrian_high_short_r00,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,806093170,527376684,1141674525,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_high_short_r00_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_signalized_corner_occluded_pedestrian_high_short_r01,sa_signalized_corner_occluded_pedestrian_high_short_r01,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1416213809,495889893,546034542,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_high_short_r01_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_signalized_corner_occluded_pedestrian_high_short_r01,sa_signalized_corner_occluded_pedestrian_high_short_r01,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1416213809,495889893,546034542,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_high_short_r01_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_short_r02,sa_signalized_corner_occluded_pedestrian_high_short_r02,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1400257306,1136205353,455286793,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_short_r02_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_short_r02,sa_signalized_corner_occluded_pedestrian_high_short_r02,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1400257306,1136205353,455286793,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_short_r02_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_short_r03,sa_signalized_corner_occluded_pedestrian_high_short_r03,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,824389207,1169457558,1169380999,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_short_r03_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_short_r03,sa_signalized_corner_occluded_pedestrian_high_short_r03,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,824389207,1169457558,1169380999,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_short_r03_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_short_r04,sa_signalized_corner_occluded_pedestrian_high_short_r04,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,826848691,6445937,514124498,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_short_r04_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_short_r04,sa_signalized_corner_occluded_pedestrian_high_short_r04,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,826848691,6445937,514124498,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_short_r04_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_signalized_corner_occluded_pedestrian_high_long_r00,sa_signalized_corner_occluded_pedestrian_high_long_r00,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1228282911,800305128,1396478109,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_high_long_r00_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_signalized_corner_occluded_pedestrian_high_long_r00,sa_signalized_corner_occluded_pedestrian_high_long_r00,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1228282911,800305128,1396478109,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_high_long_r00_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_signalized_corner_occluded_pedestrian_high_long_r01,sa_signalized_corner_occluded_pedestrian_high_long_r01,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,2130152012,1424011120,635114192,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_high_long_r01_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_signalized_corner_occluded_pedestrian_high_long_r01,sa_signalized_corner_occluded_pedestrian_high_long_r01,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,2130152012,1424011120,635114192,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_signalized_corner_occluded_pedestrian_high_long_r01_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_long_r02,sa_signalized_corner_occluded_pedestrian_high_long_r02,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1191805552,682331295,2106785265,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_long_r02_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_long_r02,sa_signalized_corner_occluded_pedestrian_high_long_r02,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1191805552,682331295,2106785265,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_long_r02_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_long_r03,sa_signalized_corner_occluded_pedestrian_high_long_r03,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,409140968,936001927,721055643,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_long_r03_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_long_r03,sa_signalized_corner_occluded_pedestrian_high_long_r03,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,409140968,936001927,721055643,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_long_r03_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_long_r04,sa_signalized_corner_occluded_pedestrian_high_long_r04,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1794175679,1863365243,2139191787,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_long_r04_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_signalized_corner_occluded_pedestrian_high_long_r04,sa_signalized_corner_occluded_pedestrian_high_long_r04,signalized_corner_occluded_pedestrian,reviewed_visual_geometry,pedestrian,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1794175679,1863365243,2139191787,causal_lightweight_only,0.0,none,1,,,,,,,sa_signalized_corner_occluded_pedestrian_high_long_r04_ben,matched_benign_negative,0
